"","Strain_ID","name","value","Lawn","Spot","MediaTime","Media","Fe","Time","Dataset"
"143","Paenibacillus_E12","Exiguobacterium_RDH25",-1,"Paenibacillus_E12","Exiguobacterium_RDH25","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"144","Paenibacillus_E12","Bacillus_SCH24",-1,"Paenibacillus_E12","Bacillus_SCH24","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"145","Paenibacillus_E12","Paenibacillus_E12",0,"Paenibacillus_E12","Paenibacillus_E12","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"146","Paenibacillus_E12","Sphingobium_Z2",0,"Paenibacillus_E12","Sphingobium_Z2","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"147","Paenibacillus_E12","Cellulosimicrobium_BM1",0,"Paenibacillus_E12","Cellulosimicrobium_BM1","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"148","Paenibacillus_E12","Microbacterium_BM4",0,"Paenibacillus_E12","Microbacterium_BM4","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"149","Paenibacillus_E12","Luteibacter_BM7",0,"Paenibacillus_E12","Luteibacter_BM7","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"150","Paenibacillus_E12","Ensifer_sp",0,"Paenibacillus_E12","Ensifer_sp","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"151","Sphingobium_Z2","Pseudomonas_putida_KT2442",0,"Sphingobium_Z2","Pseudomonas_putida_KT2442","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"152","Sphingobium_Z2","Burkholderia_RCH25",-2,"Sphingobium_Z2","Burkholderia_RCH25","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"153","Sphingobium_Z2","Streptomyces_RCH20P",-2,"Sphingobium_Z2","Streptomyces_RCH20P","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"154","Sphingobium_Z2","Variovax_RPC5",0,"Sphingobium_Z2","Variovax_RPC5","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"155","Sphingobium_Z2","Methylobacterium_RPE3",0,"Sphingobium_Z2","Methylobacterium_RPE3","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"156","Sphingobium_Z2","Chryseobacterium_SCH11",-1,"Sphingobium_Z2","Chryseobacterium_SCH11","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"157","Sphingobium_Z2","Dyadobacter_BM9",0,"Sphingobium_Z2","Dyadobacter_BM9","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"158","Sphingobium_Z2","Exiguobacterium_RDH25",-1,"Sphingobium_Z2","Exiguobacterium_RDH25","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"159","Sphingobium_Z2","Bacillus_SCH24",0,"Sphingobium_Z2","Bacillus_SCH24","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"160","Sphingobium_Z2","Paenibacillus_E12",-1,"Sphingobium_Z2","Paenibacillus_E12","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"161","Sphingobium_Z2","Sphingobium_Z2",0,"Sphingobium_Z2","Sphingobium_Z2","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"162","Sphingobium_Z2","Cellulosimicrobium_BM1",0,"Sphingobium_Z2","Cellulosimicrobium_BM1","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"163","Sphingobium_Z2","Microbacterium_BM4",0,"Sphingobium_Z2","Microbacterium_BM4","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"164","Sphingobium_Z2","Luteibacter_BM7",0,"Sphingobium_Z2","Luteibacter_BM7","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"165","Sphingobium_Z2","Ensifer_sp",0,"Sphingobium_Z2","Ensifer_sp","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"166","Cellulosimicrobium_BM1","Pseudomonas_putida_KT2442",0,"Cellulosimicrobium_BM1","Pseudomonas_putida_KT2442","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"167","Cellulosimicrobium_BM1","Burkholderia_RCH25",-3,"Cellulosimicrobium_BM1","Burkholderia_RCH25","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"168","Cellulosimicrobium_BM1","Streptomyces_RCH20P",-2,"Cellulosimicrobium_BM1","Streptomyces_RCH20P","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"169","Cellulosimicrobium_BM1","Variovax_RPC5",0,"Cellulosimicrobium_BM1","Variovax_RPC5","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"170","Cellulosimicrobium_BM1","Methylobacterium_RPE3",0,"Cellulosimicrobium_BM1","Methylobacterium_RPE3","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"171","Cellulosimicrobium_BM1","Chryseobacterium_SCH11",-1,"Cellulosimicrobium_BM1","Chryseobacterium_SCH11","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"172","Cellulosimicrobium_BM1","Dyadobacter_BM9",0,"Cellulosimicrobium_BM1","Dyadobacter_BM9","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"173","Cellulosimicrobium_BM1","Exiguobacterium_RDH25",0,"Cellulosimicrobium_BM1","Exiguobacterium_RDH25","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"174","Cellulosimicrobium_BM1","Bacillus_SCH24",-3,"Cellulosimicrobium_BM1","Bacillus_SCH24","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"175","Cellulosimicrobium_BM1","Paenibacillus_E12",-1,"Cellulosimicrobium_BM1","Paenibacillus_E12","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"176","Cellulosimicrobium_BM1","Sphingobium_Z2",0,"Cellulosimicrobium_BM1","Sphingobium_Z2","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"177","Cellulosimicrobium_BM1","Cellulosimicrobium_BM1",0,"Cellulosimicrobium_BM1","Cellulosimicrobium_BM1","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"178","Cellulosimicrobium_BM1","Microbacterium_BM4",0,"Cellulosimicrobium_BM1","Microbacterium_BM4","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"179","Cellulosimicrobium_BM1","Luteibacter_BM7",1,"Cellulosimicrobium_BM1","Luteibacter_BM7","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"180","Cellulosimicrobium_BM1","Ensifer_sp",0,"Cellulosimicrobium_BM1","Ensifer_sp","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"181","Microbacterium_BM4","Pseudomonas_putida_KT2442",0,"Microbacterium_BM4","Pseudomonas_putida_KT2442","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"182","Microbacterium_BM4","Burkholderia_RCH25",-2,"Microbacterium_BM4","Burkholderia_RCH25","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"183","Microbacterium_BM4","Streptomyces_RCH20P",-6,"Microbacterium_BM4","Streptomyces_RCH20P","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"184","Microbacterium_BM4","Variovax_RPC5",0,"Microbacterium_BM4","Variovax_RPC5","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"185","Microbacterium_BM4","Methylobacterium_RPE3",0,"Microbacterium_BM4","Methylobacterium_RPE3","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"186","Microbacterium_BM4","Chryseobacterium_SCH11",0,"Microbacterium_BM4","Chryseobacterium_SCH11","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"187","Microbacterium_BM4","Dyadobacter_BM9",0,"Microbacterium_BM4","Dyadobacter_BM9","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"188","Microbacterium_BM4","Exiguobacterium_RDH25",-2,"Microbacterium_BM4","Exiguobacterium_RDH25","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"189","Microbacterium_BM4","Bacillus_SCH24",0,"Microbacterium_BM4","Bacillus_SCH24","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"190","Microbacterium_BM4","Paenibacillus_E12",-4,"Microbacterium_BM4","Paenibacillus_E12","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"191","Microbacterium_BM4","Sphingobium_Z2",0,"Microbacterium_BM4","Sphingobium_Z2","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"192","Microbacterium_BM4","Cellulosimicrobium_BM1",0,"Microbacterium_BM4","Cellulosimicrobium_BM1","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"193","Microbacterium_BM4","Microbacterium_BM4",0,"Microbacterium_BM4","Microbacterium_BM4","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"194","Microbacterium_BM4","Luteibacter_BM7",0,"Microbacterium_BM4","Luteibacter_BM7","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"195","Microbacterium_BM4","Ensifer_sp",0,"Microbacterium_BM4","Ensifer_sp","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"196","Luteibacter_BM7","Pseudomonas_putida_KT2442",0,"Luteibacter_BM7","Pseudomonas_putida_KT2442","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"197","Luteibacter_BM7","Burkholderia_RCH25",-1,"Luteibacter_BM7","Burkholderia_RCH25","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"198","Luteibacter_BM7","Streptomyces_RCH20P",-2,"Luteibacter_BM7","Streptomyces_RCH20P","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"199","Luteibacter_BM7","Variovax_RPC5",0,"Luteibacter_BM7","Variovax_RPC5","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"200","Luteibacter_BM7","Methylobacterium_RPE3",0,"Luteibacter_BM7","Methylobacterium_RPE3","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"201","Luteibacter_BM7","Chryseobacterium_SCH11",1,"Luteibacter_BM7","Chryseobacterium_SCH11","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"202","Luteibacter_BM7","Dyadobacter_BM9",0,"Luteibacter_BM7","Dyadobacter_BM9","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"203","Luteibacter_BM7","Exiguobacterium_RDH25",0,"Luteibacter_BM7","Exiguobacterium_RDH25","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"204","Luteibacter_BM7","Bacillus_SCH24",0,"Luteibacter_BM7","Bacillus_SCH24","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"205","Luteibacter_BM7","Paenibacillus_E12",-1,"Luteibacter_BM7","Paenibacillus_E12","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"206","Luteibacter_BM7","Sphingobium_Z2",0,"Luteibacter_BM7","Sphingobium_Z2","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"207","Luteibacter_BM7","Cellulosimicrobium_BM1",0,"Luteibacter_BM7","Cellulosimicrobium_BM1","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"208","Luteibacter_BM7","Microbacterium_BM4",0,"Luteibacter_BM7","Microbacterium_BM4","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"209","Luteibacter_BM7","Luteibacter_BM7",0,"Luteibacter_BM7","Luteibacter_BM7","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"210","Luteibacter_BM7","Ensifer_sp",0,"Luteibacter_BM7","Ensifer_sp","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"211","Ensifer_sp","Pseudomonas_putida_KT2442",1,"Ensifer_sp","Pseudomonas_putida_KT2442","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"212","Ensifer_sp","Burkholderia_RCH25",-1,"Ensifer_sp","Burkholderia_RCH25","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"213","Ensifer_sp","Streptomyces_RCH20P",0,"Ensifer_sp","Streptomyces_RCH20P","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"214","Ensifer_sp","Variovax_RPC5",2,"Ensifer_sp","Variovax_RPC5","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"215","Ensifer_sp","Methylobacterium_RPE3",0,"Ensifer_sp","Methylobacterium_RPE3","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"216","Ensifer_sp","Chryseobacterium_SCH11",-10,"Ensifer_sp","Chryseobacterium_SCH11","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"217","Ensifer_sp","Dyadobacter_BM9",0,"Ensifer_sp","Dyadobacter_BM9","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"218","Ensifer_sp","Exiguobacterium_RDH25",0,"Ensifer_sp","Exiguobacterium_RDH25","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"219","Ensifer_sp","Bacillus_SCH24",0,"Ensifer_sp","Bacillus_SCH24","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"220","Ensifer_sp","Paenibacillus_E12",0,"Ensifer_sp","Paenibacillus_E12","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"221","Ensifer_sp","Sphingobium_Z2",0,"Ensifer_sp","Sphingobium_Z2","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"222","Ensifer_sp","Cellulosimicrobium_BM1",0,"Ensifer_sp","Cellulosimicrobium_BM1","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"223","Ensifer_sp","Microbacterium_BM4",0,"Ensifer_sp","Microbacterium_BM4","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"224","Ensifer_sp","Luteibacter_BM7",2,"Ensifer_sp","Luteibacter_BM7","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"225","Ensifer_sp","Ensifer_sp",1,"Ensifer_sp","Ensifer_sp","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
